col_num,subset,density_in_train,density_in_unseen,d0_mark,density_diff,unseen_centroid,dist_train_d0,data_similarity,div_index
2259,unseen,0.433,0.265,,-0.16799999999999998,,0.5697268708846084,2.6891682616767945,0.33337535743424696
2260,unseen,0.4745,0.334,,-0.14049999999999996,,0.5757983219819637,1.70033718970329,0.33349486243366333
2261,unseen,0.2855,0.176,,-0.10949999999999999,,0.7102326527785608,1.7260899951632782,0.33418372066134805
2262,unseen,0.1035,0.061,,-0.042499999999999996,,0.7540962423549252,4.2061423739929396,0.3521574838471943
2263,unseen,0.3835,0.222,,-0.1615,,0.48121217044134906,1.9354181106731125,0.3343420080471434
2264,unseen,0.305,0.213,,-0.092,,0.4826495532446321,3.4999610373707073,0.334042861890566
2265,unseen,0.53,0.307,,-0.22300000000000003,,0.4684337045627693,1.3902801928681328,0.33350842355415483
2266,unseen,0.22,0.115,,-0.105,,0.4380701570729016,1.7938608966085579,0.3397807613965438
2267,unseen,0.24,0.129,,-0.11099999999999999,,0.5795316342387347,3.3636345545827573,0.33551673967944257
2268,unseen,0.3875,0.195,,-0.1925,,0.49497419810503773,2.1783904146309916,0.33543713851263235
2269,unseen,0.5295,0.399,,-0.13049999999999995,,0.5244154161972342,1.9487756754568557,0.3334429595546785
2270,unseen,0.0325,0.021,,-0.0115,,1.1381693784524403,4.983932901866695,0.38492926616208106
2271,unseen,0.2355,0.228,,-0.007499999999999979,,0.7346704614912755,3.7391921341701577,0.33696345885910595
2272,unseen,0.1755,0.101,,-0.07449999999999998,,0.34897377200020385,3.3455056223911113,0.3369995358296313
2273,unseen,0.049,0.029,,-0.02,,0.9121420861296622,4.128602231368892,0.45553876202968674
2274,unseen,0.04,0.023,,-0.017,,0.5345798383528368,4.185685714708752,0.5030731326242414
2275,unseen,0.1045,0.048,,-0.056499999999999995,,0.9097057352722369,3.0091358132343955,0.35544053205687576
2276,unseen,0.268,0.274,,0.006000000000000005,,0.8662494812599082,3.19544079794248,0.33387400190300187
2277,unseen,0.293,0.338,,0.04500000000000004,,0.6380997636549889,2.3041092122627833,0.33337407620423787
2278,unseen,0.4645,0.258,,-0.20650000000000002,,0.6280516867311003,1.1911471567953245,0.3342593184129002
2279,unseen,0.2535,0.132,,-0.1215,,0.7140637164832077,2.872259799105744,0.3350667357941389
2280,unseen,0.3565,0.275,,-0.08149999999999996,,0.5081047789364264,2.4924699931576857,0.33408822644771397
2281,unseen,0.1275,0.188,,0.0605,,0.43991510359698116,3.9415879006884436,0.34010276993387445
2282,unseen,0.1315,0.146,,0.014499999999999985,,1.397255027711608,3.6696074830467613,0.3364845503564641
2283,unseen,0.0275,0.014,,-0.0135,,1.283433530431372,5.044774346894471,0.4176262749565972
2284,unseen,0.497,0.32,,-0.177,,0.47988162907227794,1.7023403694405899,0.33360369077642293
2285,unseen,0.3935,0.281,,-0.11249999999999999,,0.3987426417406803,2.452882820919893,0.33397182402372716
2286,unseen,0.029,0.018,,-0.011000000000000003,,1.0040102786197835,5.482663227356169,0.4252624073647581
2287,unseen,0.343,0.234,,-0.10900000000000001,,0.7453964188166143,1.6440685415119611,0.33402651035515774
2288,unseen,0.185,0.109,,-0.076,,0.6869690180283684,2.4130977090922197,0.33472922482657796
2289,unseen,0.503,0.268,,-0.235,,0.5956938639820353,1.9221464344328243,0.33364566771894866
2290,unseen,0.035,0.025,,-0.010000000000000002,,1.0009335923876537,5.130834450638039,0.4526518186188111
2291,unseen,0.1545,0.095,,-0.0595,,0.5512673633707748,2.8625546654784353,0.3400171697166996
2292,unseen,0.0855,0.039,,-0.04650000000000001,,1.068995731707633,4.625623829298209,0.3744023410265946
2293,unseen,0.313,0.342,,0.029000000000000026,,0.6407660114301178,2.50219687139801,0.33351966289203594
2294,unseen,0.0465,0.029,,-0.017499999999999998,,0.8757632952978931,4.256069027436704,0.39765703752193765
2295,unseen,0.277,0.142,,-0.13500000000000004,,0.3854376510188472,3.190197136418095,0.3344844213017837
2296,unseen,0.334,0.196,,-0.138,,0.6619439963137108,2.169683098012666,0.3346034996679837
2297,unseen,0.3145,0.2,,-0.11449999999999999,,0.3157128771821516,2.660881219682939,0.33403872000915097
2298,unseen,0.1655,0.099,,-0.0665,,0.8363553287976065,2.512335031875893,0.3550626353319956
2299,unseen,0.4185,0.215,,-0.2035,,0.5283527364240501,1.2905863485106734,0.3343309007153575
2300,unseen,0.3585,0.255,,-0.10349999999999998,,0.4296076055566805,1.9358749336053804,0.3342382271468144
2301,unseen,0.11,0.054,,-0.056,,1.0686364828314117,4.104695782953988,0.39549820653400825
2302,unseen,0.0835,0.036,,-0.04750000000000001,,0.8649523074721948,4.780633344363664,0.3967203624159444
2303,unseen,0.0875,0.056,,-0.03149999999999999,,0.8132131369154315,4.242541112242321,0.3496560982405401
2304,unseen,0.2485,0.135,,-0.11349999999999999,,0.725515861906647,3.0680971440175795,0.3350475171238318
2305,unseen,0.0765,0.05,,-0.026499999999999996,,0.9320895978285375,3.6279055316606876,0.3338520890397747
2306,unseen,0.3595,0.203,,-0.15649999999999997,,0.34534487250655493,1.9399882825194046,0.3336746214290105
2307,unseen,0.216,0.12,,-0.096,,0.954822283754867,3.0260891226269573,0.33519729588901714
2308,unseen,0.3935,0.233,,-0.1605,,0.27313315025773544,2.842585409347567,0.3336678651084578
2309,unseen,0.2665,0.139,,-0.1275,,0.9717192344632446,2.104376459130566,0.3344470751497148
2310,unseen,0.2225,0.18,,-0.04250000000000001,,0.41610300081851953,3.2030209538197933,0.3359065082644628
2311,unseen,0.1405,0.121,,-0.019500000000000017,,0.9679679709835819,3.625783103040191,0.341185532183235
2312,unseen,0.494,0.309,,-0.185,,0.38890163624020335,2.411886466727967,0.33336815120263374
2313,unseen,0.435,0.259,,-0.176,,0.47422531519655947,1.7442773095729218,0.33343272802661406
2314,unseen,0.151,0.082,,-0.06899999999999999,,0.40884585765301507,2.5398300213077283,0.34295359591385927
2315,unseen,0.3945,0.228,,-0.1665,,0.3277289975472115,1.8189926874226512,0.33375580695208085
2316,unseen,0.0395,0.024,,-0.0155,,0.5176660319875073,4.247993699736968,0.34758802387145105
2317,unseen,0.3,0.312,,0.01200000000000001,,0.9531992673857441,3.0800748253934183,0.3336690345348
2318,unseen,0.1415,0.089,,-0.05249999999999999,,0.839022504644916,4.010452110230548,0.3511883930867862
2319,unseen,0.1095,0.06,,-0.0495,,1.033139797647382,3.3309928437007983,0.3344954421340055
2320,unseen,0.4715,0.292,,-0.1795,,0.2572976805980697,1.1905549104217723,0.33348494940662154
2321,unseen,0.2395,0.275,,0.03550000000000003,,0.7276167320396562,3.355535841064959,0.3352433790644148
2322,unseen,0.3875,0.226,,-0.1615,,0.6906736876196357,1.6705827876842612,0.3343770799766409
2323,unseen,0.101,0.056,,-0.045000000000000005,,0.7806365147494987,4.339921591470534,0.353703022712322
2324,unseen,0.188,0.108,,-0.08,,0.5434625743487969,2.2580234821317227,0.3376445657806758
2325,unseen,0.027,0.01,,-0.017,,1.0007756889966202,5.262951735239844,0.529603148746577
2326,unseen,0.311,0.229,,-0.08199999999999999,,0.7630667067570016,2.051123931890345,0.33561992561816134
2327,unseen,0.5445,0.363,,-0.1815,,0.5542453189150809,1.9365345531960907,0.33340387813583716
2328,unseen,0.019,0.009,,-0.01,,0.9986117690775211,4.878246697568412,0.5109327202718575
2329,unseen,0.1455,0.073,,-0.0725,,0.4962345928466812,2.91461109506771,0.36010765488328766
2330,unseen,0.207,0.307,,0.1,,0.5793909470062251,2.8551759430486814,0.33352036370023586
2331,unseen,0.233,0.154,,-0.07900000000000001,,0.6849497923399708,3.6660474899554916,0.3406719128909507
2332,unseen,0.221,0.113,,-0.108,,0.7117929397626648,1.7544829720265227,0.33923034219622683
2333,unseen,0.3135,0.233,,-0.08049999999999999,,0.8855425038630935,2.7227289669919466,0.3335334461508427
2334,unseen,0.4455,0.278,,-0.16749999999999998,,0.4593934879225907,2.053604590505013,0.33350057163248986
2335,unseen,0.3685,0.358,,-0.01050000000000001,,0.33711840839130996,2.726584637254498,0.3340290508131257
2336,unseen,0.2725,0.16,,-0.11250000000000002,,0.6457767886738531,2.4790449108912362,0.33793327299397646
2337,unseen,0.311,0.225,,-0.086,,0.4823648187532677,2.478183909172721,0.334924154068727
2338,unseen,0.1135,0.063,,-0.0505,,1.0388093933000309,3.397409784251998,0.3680268595041322
2339,unseen,0.1595,0.104,,-0.05550000000000001,,1.0019451957531975,4.480778247828318,0.34730201896344504
2340,unseen,0.345,0.38,,0.03500000000000003,,0.5813416794547906,2.329892671445862,0.33338874454666684
2341,unseen,0.199,0.111,,-0.08800000000000001,,0.5393832620920664,2.3283816956422427,0.3368583349474961
2342,unseen,0.3635,0.174,,-0.1895,,0.7182594929753424,1.899496348700655,0.33680831918500986
2343,unseen,0.3125,0.228,,-0.08449999999999999,,0.532808179143489,3.3237214143059703,0.33361038477355076
2344,unseen,0.162,0.076,,-0.08600000000000001,,0.6975873776028576,3.797852375640909,0.3444544295704969
2345,unseen,0.0435,0.023,,-0.020499999999999997,,1.299775849003368,4.256322982693747,0.4132769949580344
2346,unseen,0.312,0.186,,-0.126,,0.5763596966994913,3.0421789862278215,0.33346207166059016
2347,unseen,0.314,0.216,,-0.098,,0.4746785035223293,3.3076836147796183,0.3335102788560503
2348,unseen,0.134,0.058,,-0.07600000000000001,,0.5435106939443374,4.592014188521281,0.39246220151890665
2349,unseen,0.401,0.207,,-0.19400000000000003,,0.4570571883754921,1.308141488901102,0.33512002603931906
2350,unseen,0.4435,0.278,,-0.16549999999999998,,0.5796122930620019,2.4841941712801927,0.33335578321265197
2351,unseen,0.4005,0.29,,-0.11050000000000004,,0.47389275309564477,2.467284282007187,0.33340117113688417
2352,unseen,0.277,0.125,,-0.15200000000000002,,0.521999394856003,2.5104493096442018,0.3408314084205369
2353,unseen,0.4315,0.224,,-0.2075,,0.6354220564888298,1.331078589739964,0.335024851218483
2354,unseen,0.0795,0.037,,-0.0425,,0.7032139009365445,5.248766723954685,0.40827800000000003
2355,unseen,0.369,0.203,,-0.16599999999999998,,0.32514740257613095,2.7217958634985036,0.33355266699439196
2356,unseen,0.0685,0.05,,-0.018500000000000003,,0.675488021693222,4.722050753077615,0.3579062599638644
2357,unseen,0.4375,0.441,,0.003500000000000003,,0.8694466033139192,2.433534502129613,0.33345047577854675
2358,unseen,0.0455,0.034,,-0.011499999999999996,,1.488114668350401,4.985132152801395,0.3774931423094719
2359,unseen,0.0705,0.044,,-0.026499999999999996,,0.65386730943964,4.664176359000023,0.3430246913580247
2360,unseen,0.379,0.212,,-0.167,,0.6470293198192608,1.8636748029653727,0.33513728
2361,unseen,0.063,0.036,,-0.027000000000000003,,1.274366483539672,4.88500617802657,0.3834094011754362
2362,unseen,0.2185,0.215,,-0.003500000000000003,,0.42105388175092207,2.8358520063484116,0.3394623966281908
2363,unseen,0.0905,0.046,,-0.0445,,0.683170304294948,5.169251640283976,0.37698206121891165
2364,unseen,0.1435,0.088,,-0.055499999999999994,,0.45771709591048837,2.594841430299974,0.3353903497908979
2365,unseen,0.374,0.227,,-0.147,,0.2870352430229377,1.7344010753438175,0.33357273367748697
2366,unseen,0.4435,0.228,,-0.2155,,0.5537800236527681,1.7977323590005376,0.33469058333489315
2367,unseen,0.3745,0.21,,-0.1645,,0.5253179049351137,1.475915149610107,0.3336756871210885
2368,unseen,0.2835,0.139,,-0.14449999999999996,,0.27405946439314555,1.5978278612271608,0.3345428216505663
2369,unseen,0.196,0.122,,-0.07400000000000001,,1.083653641145322,2.7851028984455932,0.3523832920037908
2370,unseen,0.126,0.055,,-0.07100000000000001,,0.7114352288896576,3.660615872292181,0.3644869712590919
2371,unseen,0.428,0.266,,-0.16199999999999998,,0.7222893673164241,2.2763300558313504,0.33361201721444034
2372,unseen,0.2335,0.114,,-0.11950000000000001,,0.47638583855658045,3.410658614237166,0.33507541018403114
2373,unseen,0.3045,0.165,,-0.13949999999999999,,0.9435550493624445,3.033799937408024,0.3342809378764024
2374,unseen,0.171,0.09,,-0.08100000000000002,,1.0755431493209202,2.564051911659398,0.3409941571055516
2375,unseen,0.256,0.141,,-0.11500000000000002,,0.5064035034720028,1.882415973371485,0.3358026785323023
2376,unseen,0.306,0.161,,-0.145,,0.5927668713085082,2.586948140055201,0.3357549069871803
2377,unseen,0.394,0.201,,-0.193,,0.7227703718051133,2.0633375438686783,0.33632717588515526
2378,unseen,0.2025,0.109,,-0.09350000000000001,,0.5202761826232394,3.6085283763904212,0.33376574416420995
2379,unseen,0.529,0.275,,-0.254,,0.5717010530625027,1.5236134426186851,0.33395057771574
2380,unseen,0.2255,0.12,,-0.10550000000000001,,0.488420132321359,3.3301302745923738,0.33426786993637586
2381,unseen,0.2915,0.154,,-0.13749999999999998,,0.74729554879475,2.724179612235803,0.33618988345720924
2382,unseen,0.246,0.131,,-0.11499999999999999,,0.6425271829301089,3.438506886699788,0.33390802469135805
2383,unseen,0.07,0.034,,-0.036000000000000004,,0.7632814306572903,4.044400755059821,0.4232517972343693
2384,unseen,0.291,0.157,,-0.13399999999999998,,0.5890486789813424,2.218850916912864,0.3344914529519374
2385,unseen,0.261,0.15,,-0.11100000000000002,,0.3307530013333502,3.3975653908196946,0.33445899925752387
2386,unseen,0.1005,0.043,,-0.05750000000000001,,0.7248447193597283,4.090160906883937,0.40902248096404126
2387,unseen,0.2195,0.113,,-0.1065,,0.5150569463027802,3.34226092386031,0.33447236659392976
2388,unseen,0.12,0.057,,-0.063,,0.6382961919033602,3.823845416429258,0.38099277086770456
2389,unseen,0.2435,0.126,,-0.1175,,0.7791391469330076,2.302962767933361,0.3381505042083671
2390,unseen,0.258,0.137,,-0.121,,0.8729486295358975,2.4556820003847926,0.3340061202283289
2391,unseen,0.4985,0.346,,-0.15250000000000002,,0.6551414400962382,1.8459495291643182,0.3334847364943976
2392,unseen,0.2595,0.134,,-0.1255,,0.8160322836852948,2.138408454256927,0.33628089957659135
2393,unseen,0.179,0.212,,0.033,,1.002686885254801,3.574234194510049,0.33612039116174064
2394,unseen,0.4595,0.286,,-0.17350000000000004,,0.3567459476290189,2.3507850397376457,0.33351764182900046
2395,unseen,0.3715,0.182,,-0.1895,,0.6457805860962269,1.9775644391962224,0.3359825425040063
2396,unseen,0.0665,0.04,,-0.026500000000000003,,0.8423300736157326,5.01930137341233,0.4039962096731447
2397,unseen,0.066,0.036,,-0.030000000000000006,,1.2350528129775582,4.215379303534276,0.4080819046375402
2398,unseen,0.1105,0.104,,-0.006500000000000006,,0.8724994412579121,3.31247816158405,0.34111598685356004
2399,unseen,0.1375,0.112,,-0.02550000000000001,,0.37094767123513045,3.9794730676629557,0.3370595212825731
2400,unseen,0.126,0.066,,-0.06,,1.1686453488033381,3.2160124048601535,0.3563750129613167
2401,unseen,0.279,0.147,,-0.13200000000000003,,0.9551259048713642,2.0382824134124946,0.3343393508190693
2402,unseen,0.3335,0.311,,-0.02250000000000002,,0.6357320942613158,2.6882405353444163,0.33462612353961496
2403,unseen,0.22,0.097,,-0.123,,0.6066585680409549,3.0086135523602087,0.3486604549686896
2404,unseen,0.0035,0.003,,-0.0005,,2.6365066786256337,5.972125607747408,0.4055355204649697
2405,unseen,0.4605,0.3,,-0.16050000000000003,,0.6198377228972768,2.307193222330464,0.33335938795579306
2406,unseen,0.128,0.078,,-0.05,,0.6022687313815894,3.0686767853753603,0.3871040709049902
2407,unseen,0.3125,0.148,,-0.1645,,0.4751621240067948,2.5302201901951644,0.3363403827977316
2408,unseen,0.122,0.088,,-0.034,,0.4053657930818754,4.25650728480999,0.3400419833986268
2409,unseen,0.4975,0.289,,-0.20850000000000002,,0.37915589895352464,1.7237324367332516,0.3335373691943523
2410,unseen,0.2005,0.112,,-0.08850000000000001,,0.7098344600515222,3.592840957432631,0.33351409173623847
2411,unseen,0.3815,0.206,,-0.17550000000000002,,0.7325286963135926,2.0222960574260895,0.33558745216724906
2412,unseen,0.4155,0.241,,-0.1745,,0.4078365215996864,2.6101059576210397,0.33343617559398087
2413,unseen,0.385,0.28,,-0.10499999999999998,,0.6528040409124016,2.124450968879697,0.3339064170390066
2414,unseen,0.108,0.048,,-0.06,,0.6090541217876185,3.1498312104499013,0.33524582620373716
2415,unseen,0.437,0.246,,-0.191,,0.5196473923199091,1.1947170171907906,0.3345053701790935
2416,unseen,0.1645,0.079,,-0.0855,,0.8678297138699241,2.5420809448101576,0.3524893573710032
2417,unseen,0.146,0.064,,-0.08199999999999999,,0.900055393359297,2.9988410178893123,0.3526092370473195
2418,unseen,0.1805,0.114,,-0.06649999999999999,,0.7417168032422579,3.445283473947399,0.35164590008306634
2419,unseen,0.278,0.322,,0.043999999999999984,,0.5895079922861531,2.7374459344986706,0.3337381399429899
2420,unseen,0.3525,0.253,,-0.09949999999999998,,0.8197661139909629,1.9763891258291797,0.3336930720900686
2421,unseen,0.2205,0.169,,-0.05149999999999999,,0.5023948192215041,3.301765739548925,0.33508612185108416
2422,unseen,0.2515,0.182,,-0.0695,,0.3316001862121741,2.0581015512907967,0.33527857496996627
2423,unseen,0.3435,0.254,,-0.08950000000000002,,0.624183184116611,1.9994405777494177,0.33510144
2424,unseen,0.2515,0.156,,-0.0955,,0.5839658500570235,3.36219380543993,0.3334187186009509
2425,unseen,0.4585,0.295,,-0.16350000000000003,,0.5662808258313413,2.2622519436835304,0.33358153821402564
2426,unseen,0.344,0.226,,-0.11799999999999997,,0.4158462019254238,1.9275954824516097,0.33472847670178185
2427,unseen,0.3305,0.189,,-0.14150000000000001,,0.8626911090838848,2.356958845669408,0.3341117054953112
2428,unseen,0.197,0.105,,-0.09200000000000001,,0.5571657759054296,2.3113863194928728,0.33756789830641654
2429,unseen,0.103,0.041,,-0.06199999999999999,,0.8682043063411607,2.717449709441844,0.3602771628609306
2430,unseen,0.172,0.096,,-0.07599999999999998,,0.6693180426166052,2.295963245228163,0.33538516743443436
2431,unseen,0.3055,0.18,,-0.1255,,0.6888546846843737,2.901415662931403,0.33381224535989135
2432,unseen,0.0655,0.045,,-0.020500000000000004,,0.4944345287322257,4.444747565210271,0.3576841007696898
2433,unseen,0.44,0.345,,-0.09500000000000003,,0.3658804775709638,2.5189431877994104,0.33368907262409464
2434,unseen,0.0295,0.019,,-0.010499999999999999,,1.1135565487105388,4.624100863579236,0.48259945130315496
2435,unseen,0.6045,0.455,,-0.14950000000000002,,0.5504018101507574,1.4602567494982956,0.33336928662200277
2436,unseen,0.338,0.251,,-0.08700000000000002,,0.4782307361666768,2.205092777273947,0.3352435446726457
2437,unseen,0.0745,0.034,,-0.040499999999999994,,1.4635653238244206,3.0320852238472313,0.3576889592402058
2438,unseen,0.339,0.258,,-0.08100000000000002,,0.6723445971765353,3.148114842287095,0.3336813971606648
2439,unseen,0.1625,0.087,,-0.07550000000000001,,0.900003420032937,2.5941390551148906,0.33860735756035154
2440,unseen,0.159,0.089,,-0.07,,0.6104832319982528,3.9512975371867864,0.3354363467888881
2441,unseen,0.197,0.141,,-0.05600000000000002,,0.8737083330756473,3.029042530231882,0.33623053219298593
2442,unseen,0.0985,0.057,,-0.0415,,0.9690425007112636,3.547604995004335,0.33862518925159846
2443,unseen,0.188,0.105,,-0.083,,0.6111448272611717,2.3983670586421013,0.33618321157807557
2444,unseen,0.2755,0.156,,-0.11950000000000002,,0.8856373425913677,2.906553906186369,0.33393962665406424
2445,unseen,0.267,0.152,,-0.11500000000000002,,0.880650001809449,2.497545507897595,0.33505188710423695
2446,unseen,0.1445,0.081,,-0.06349999999999999,,0.6182618866591575,2.983748848668692,0.37493639759303465
2447,unseen,0.43,0.244,,-0.186,,0.33625294637289677,1.4662990626668368,0.3344846603340914
2448,unseen,0.4325,0.255,,-0.1775,,0.24351409669663343,2.5809798199726592,0.33363441203760436
2449,unseen,0.093,0.055,,-0.038,,0.5474399127601974,4.421786460733048,0.3691490000287086
2450,unseen,0.041,0.02,,-0.021,,1.3356373667334753,3.4972880376087607,0.3608038824341296
2451,unseen,0.069,0.041,,-0.028000000000000004,,0.5812541952918578,4.033291686386757,0.3469528911499081
2452,unseen,0.5375,0.341,,-0.19649999999999995,,0.5837071957160543,1.3728668371600001,0.33374103280149253
2453,unseen,0.2455,0.236,,-0.009500000000000008,,0.44586419988754483,3.3538246887442478,0.33579565100932623
2454,unseen,0.297,0.18,,-0.11699999999999999,,0.833732092979018,2.472887024062887,0.33525596877869607
2455,unseen,0.055,0.026,,-0.029,,1.0219238623787954,3.943682478827371,0.3629436470921694
2456,unseen,0.33,0.374,,0.043999999999999984,,1.0784974213394736,2.9528818515397326,0.3338378526056963
2457,unseen,0.148,0.075,,-0.073,,0.559977841647435,2.906340468151536,0.3340515999979054
2458,unseen,0.2515,0.234,,-0.017499999999999988,,0.4472068259543591,2.711598581631007,0.3385303287146342
2459,unseen,0.196,0.105,,-0.09100000000000001,,0.5903696050734766,2.319864645268096,0.3384943486177072
2460,unseen,0.032,0.022,,-0.010000000000000002,,1.19820997703949,4.354607570431348,0.3768320987654321
2461,unseen,0.3825,0.217,,-0.1655,,0.7194047924606686,1.8321993397802026,0.335086241263223
2462,unseen,0.237,0.125,,-0.11199999999999999,,0.3447077582558834,3.2877966913651586,0.33643901088113953
2463,unseen,0.41,0.263,,-0.14699999999999996,,0.6129086843026131,2.956451535730505,0.33358092052957045
2464,unseen,0.315,0.169,,-0.146,,0.39380073956642936,3.107211024625148,0.33388205316079544
2465,unseen,0.299,0.174,,-0.125,,0.49048166016028333,2.2955181366313098,0.33391255655702384
2466,unseen,0.1325,0.06,,-0.07250000000000001,,0.7895772365826127,3.727832643904706,0.41687184075342987
2467,unseen,0.461,0.301,,-0.16000000000000003,,0.37757506718939576,1.753483677028503,0.3337137646569965
2468,unseen,0.356,0.206,,-0.15,,0.8177173979634754,1.5008477939027527,0.33374578547737177
2469,unseen,0.2645,0.296,,0.03149999999999997,,0.6760754562775138,3.038598571553867,0.3343992982464596
2470,unseen,0.4035,0.21,,-0.19350000000000003,,0.6118690186741373,1.4201915903699058,0.3342785833822927
2471,unseen,0.192,0.148,,-0.04400000000000001,,0.9344429460707995,3.9220017794371156,0.34415706113360517
2472,unseen,0.372,0.191,,-0.181,,0.9269125189961825,2.181705847408817,0.3347899378653909
2473,unseen,0.44,0.324,,-0.11599999999999999,,0.3831757234109584,1.8422891058337676,0.33355026731253423
2474,unseen,0.451,0.285,,-0.16600000000000004,,0.7832977961196415,2.3561218745099435,0.3334661513767472
2475,unseen,0.096,0.032,,-0.064,,0.9792045655633596,4.318669665394347,0.44741798896870094
2476,unseen,0.295,0.164,,-0.13099999999999998,,0.7988795990785986,2.7243935720476933,0.33468943516607247
2477,unseen,0.485,0.38,,-0.10499999999999998,,0.4993898682212806,1.206105911187183,0.33347845710062074
2478,unseen,0.204,0.158,,-0.045999999999999985,,0.3800380627493113,2.2114696549145223,0.33577179399256757
2479,unseen,0.071,0.056,,-0.014999999999999993,,0.4658989527673124,4.352381551163164,0.3525832641177061
2480,unseen,0.239,0.136,,-0.10299999999999998,,0.5880401039001103,3.331761204731067,0.3345054233569011
2481,unseen,0.1385,0.07,,-0.0685,,0.8449323200395995,2.9681378529501896,0.35289122134868867
2482,unseen,0.0075,0.001,,-0.0065,,1.6700244721657707,7.287338827093872,0.5805579584775087
2483,unseen,0.4425,0.308,,-0.1345,,0.24977660740402177,1.6456150921491028,0.33380078480087216
2484,unseen,0.0195,0.013,,-0.006500000000000001,,1.2254663216589332,5.439605171024627,0.4662220472679375
2485,unseen,0.32,0.181,,-0.139,,0.46980331680174764,1.648670111452024,0.33472092563173245
2486,unseen,0.411,0.206,,-0.205,,0.6316775059195244,2.324799629326223,0.3351006650111258
2487,unseen,0.2965,0.17,,-0.12649999999999997,,0.45437581253199644,3.2346661707865616,0.3340580847723705
2488,unseen,0.391,0.229,,-0.162,,0.5099956648969081,2.864705746008413,0.33349367608022185
2489,unseen,0.17,0.116,,-0.054000000000000006,,0.550225705444768,4.089725577519326,0.3406396431283091
2490,unseen,0.2245,0.121,,-0.10350000000000001,,0.5847147390160994,2.2321342933370727,0.3355803207745912
2491,unseen,0.223,0.162,,-0.061,,0.5992782356408024,3.6367557343716164,0.3337488471112017
2492,unseen,0.495,0.337,,-0.15799999999999997,,0.48761416781041733,2.491854626925839,0.33346371064134966
2493,unseen,0.4145,0.391,,-0.023499999999999965,,0.5564416806175008,2.292298715161521,0.3334352733670629
2494,unseen,0.056,0.035,,-0.020999999999999998,,0.7450298223164262,3.80449265072598,0.3397429372842285
2495,unseen,0.182,0.105,,-0.077,,0.6894186409239962,2.994481314834172,0.339447912722662
2496,unseen,0.196,0.145,,-0.05100000000000002,,0.6715209790135075,4.190370920438159,0.3405711570428216
2497,unseen,0.172,0.203,,0.031000000000000028,,0.8066963682728061,3.466969173397313,0.33463923587155586
2498,unseen,0.347,0.201,,-0.14599999999999996,,0.5017987460735522,1.8772616050223103,0.3336295040326555
2499,unseen,0.1705,0.09,,-0.08050000000000002,,0.7877013826055023,4.192895629177737,0.36209823449524675
2500,unseen,0.0,0.077,yes,0.077,,3.326841879448417,5.493449276458003,0.41383075756991816
2501,unseen,0.004,0.118,,0.11399999999999999,,2.5177024504201393,5.271325141955348,0.40953022205389333
2502,unseen,0.0615,0.13,,0.0685,,2.1532470021900427,4.154914967301633,0.34057416584805905
2503,unseen,0.208,0.387,,0.17900000000000002,,1.1745590699993937,3.031046084606972,0.3336431249510533
2504,unseen,0.166,0.276,,0.11000000000000001,,0.9299575468120754,3.0069923609109375,0.33418485165708334
2505,unseen,0.2265,0.202,,-0.024499999999999994,,1.7707402770176217,3.015313938466156,0.3336037528836596
2506,unseen,0.0,0.037,yes,0.037,,4.458161713387448,6.052565135654073,0.7133333333333334
2507,unseen,0.065,0.261,,0.196,,1.3724335063359983,3.8587221777905727,0.3401875576997815
2508,unseen,0.1895,0.248,,0.058499999999999996,,1.5232653752924792,3.2129522033977036,0.3336617283950617
2509,unseen,0.206,0.325,,0.11900000000000002,,1.982178499307364,2.797645085447673,0.33338218650973295
2510,unseen,0.39,0.328,,-0.062,,1.440116387407734,2.716696350567898,0.3334488207047525
2511,unseen,0.0,0.024,yes,0.024,,4.617594795783043,5.983486401325092,0.5740740740740741
2512,unseen,0.09,0.277,,0.18700000000000003,,2.291200841854335,3.126089800584907,0.3333833749266091
2513,unseen,0.1465,0.337,,0.19050000000000003,,1.4968214948787328,3.0946567061499137,0.33381287745325644
2514,unseen,0.0505,0.333,,0.28250000000000003,,2.275326329231007,3.7305311985148566,0.3353801695058051
2515,unseen,0.008,0.261,,0.253,,2.4777582165132364,4.691458057885343,0.36234958627119634
2516,unseen,0.048,0.196,,0.14800000000000002,,1.558732892107063,4.298081346879487,0.34800067397698137
2517,unseen,0.411,0.426,,0.015000000000000013,,1.056595931295472,2.7594339487864277,0.3336243078922537
2518,unseen,0.0,0.101,yes,0.101,,3.898024391229913,6.012176598618265,0.426053517064573
2519,unseen,0.2115,0.3,,0.0885,,1.198059081050838,3.041556844830002,0.3335301534431218
2520,unseen,0.1685,0.313,,0.1445,,1.005424048012046,3.266638862494066,0.3344583520499217
2521,unseen,0.147,0.213,,0.066,,1.7135401522099725,3.1957622151007845,0.33377959876360946
2522,unseen,0.014,0.071,,0.056999999999999995,,2.6060005950672864,3.617134625394288,0.33353561147445776
2523,unseen,0.213,0.313,,0.1,,0.9698057715414241,3.069342779257442,0.3337382546690357
2524,unseen,0.0555,0.191,,0.1355,,1.9846709381958485,3.576946184064556,0.34097083024338626
2525,unseen,0.4055,0.372,,-0.03350000000000003,,1.223994071030941,2.873359127287884,0.3337528583188512
2526,unseen,0.0785,0.236,,0.15749999999999997,,1.7853017109962346,3.478329722964883,0.3358364195386961
2527,unseen,0.0615,0.225,,0.1635,,1.613959002282296,4.067794521321387,0.3476459775086505
